unit_id,station_id,zone,is_sensored,entry_time_s,exit_time_s,cycle_time_s,takt_time_s,torque_reading,true_cycle_time_s,pass_fail,defect_flag,defect_cause
VEH-0262,8,Body,FALSE,322.71,398.3,,64.6,,75.59,,0,
VEH-0262,10,Body,TRUE,453.56,517.66,64.1,58.3,,64.1,,0,
VEH-0262,12,Body,TRUE,546.95,610.37,63.42,68.8,,63.42,,0,
VEH-0262,14,Body,TRUE,669.68,711.55,41.87,38.5,47.56,41.87,,0,
VEH-0262,16,Paint,FALSE,750.42,789.36,,37.3,,38.94,,0,
VEH-0262,17,Paint,TRUE,789.36,832.54,43.18,42.2,,43.18,,0,
VEH-0262,18,Paint,FALSE,832.54,885.39,,51,,52.85,,0,
VEH-0262,19,Paint,TRUE,885.39,933.41,48.02,47.3,43.8,48.02,,0,
VEH-0262,20,Paint,TRUE,933.41,978.57,45.16,41.6,,45.16,,0,
VEH-0262,21,Paint,TRUE,978.57,1036.72,58.15,54.5,,58.15,,0,
VEH-0262,22,Paint,TRUE,1036.72,1070.94,34.22,35.6,,34.22,PASS,0,
VEH-0262,23,Final Assembly,TRUE,1070.94,1114,43.06,41.7,,43.06,,0,
VEH-0262,24,Final Assembly,TRUE,1114,1161.97,47.97,44.7,,47.97,,0,
VEH-0262,25,Final Assembly,TRUE,1161.97,1211.18,49.21,48.2,,49.21,,0,
VEH-0262,26,Final Assembly,TRUE,1211.18,1271.95,60.77,61.4,,60.77,PASS,0,
VEH-0262,27,Final Assembly,TRUE,1271.95,1312.67,40.72,38,45.38,40.72,,0,
VEH-0262,28,Final Assembly,FALSE,1312.67,1361.68,,50.6,,49.01,,0,
VEH-0262,29,Final Assembly,TRUE,1361.68,1412.29,50.61,53.7,40.6,50.61,,0,
VEH-0262,30,Final Assembly,TRUE,1412.29,1447.33,35.04,31.9,,35.04,,0,
VEH-0262,31,Final Assembly,TRUE,1447.33,1499.36,52.03,54.3,,52.03,,0,
VEH-0262,32,Final Assembly,TRUE,1499.36,1537.93,38.57,36.8,,38.57,PASS,0,
VEH-0262,33,Final Assembly,TRUE,1537.93,1569.03,31.1,32.6,45.25,31.1,,0,
VEH-0262,34,Final Assembly,TRUE,1569.03,1638.56,69.53,68,,69.53,,0,
VEH-0262,35,Final Assembly,TRUE,1638.56,1702.91,64.35,68.6,,64.35,,0,
VEH-0262,36,Final Assembly,TRUE,1702.91,1768.2,65.29,62.3,44.7,65.29,,0,
VEH-0262,37,Final Assembly,TRUE,1768.2,1811.57,43.37,42.2,,43.37,,0,
VEH-0262,38,Final Assembly,TRUE,1811.57,1847.94,36.37,33.9,,36.37,,0,
VEH-0262,39,Final Assembly,FALSE,1847.94,1907.46,,57.4,,59.52,,0,
VEH-0262,40,Final Assembly,TRUE,1907.46,1954.83,47.37,47.6,,47.37,,0,
VEH-0263,1,Body,FALSE,0,45.95,,45,,45.95,,0,
VEH-0263,2,Body,FALSE,45.95,113.9,,68,,67.95,,0,
VEH-0263,3,Body,FALSE,113.9,172.74,,59.3,,58.84,,0,
VEH-0263,4,Body,TRUE,172.74,229.85,57.11,53.9,,57.11,,0,
VEH-0263,5,Body,TRUE,229.85,264.87,35.02,36.2,,35.02,PASS,0,
VEH-0263,6,Body,FALSE,264.87,302.13,,36.2,,37.26,,0,
VEH-0263,7,Body,FALSE,302.13,333.19,,32.3,,31.06,,0,
VEH-0263,8,Body,FALSE,333.19,412.37,,64.6,,79.18,,0,
VEH-0263,9,Body,FALSE,412.37,463.14,,54,,50.77,PASS,0,
VEH-0263,10,Body,TRUE,463.14,519.51,56.37,58.3,,56.37,,0,
VEH-0263,12,Body,TRUE,550.18,625.22,75.04,68.8,,75.04,,0,
VEH-0263,14,Body,TRUE,688.84,727.77,38.93,38.5,44.42,38.93,,0,
VEH-0263,16,Paint,FALSE,767.93,806.04,,37.3,,38.11,,0,
VEH-0263,17,Paint,TRUE,806.04,846.88,40.84,42.2,,40.84,,0,
VEH-0263,18,Paint,FALSE,846.88,899.08,,51,,52.2,,0,
VEH-0263,19,Paint,TRUE,899.08,945.69,46.61,47.3,42.02,46.61,,0,
VEH-0263,20,Paint,TRUE,945.69,989.24,43.55,41.6,,43.55,,0,
VEH-0263,21,Paint,TRUE,989.24,1046.73,57.49,54.5,,57.49,,0,
VEH-0263,23,Final Assembly,TRUE,1085.6,1128.18,42.58,41.7,,42.58,,0,
VEH-0263,24,Final Assembly,TRUE,1128.18,1172.32,44.14,44.7,,44.14,,0,
VEH-0263,25,Final Assembly,TRUE,1172.32,1222.53,50.21,48.2,,50.21,,0,
VEH-0263,27,Final Assembly,TRUE,1286.54,1327.65,41.11,38,44.93,41.11,,0,
VEH-0263,28,Final Assembly,FALSE,1327.65,1377.83,,50.6,,50.18,,0,
VEH-0263,29,Final Assembly,TRUE,1377.83,1429.61,51.78,53.7,45.81,51.78,,0,
VEH-0263,30,Final Assembly,TRUE,1429.61,1459.05,29.44,31.9,,29.44,,0,
VEH-0263,31,Final Assembly,TRUE,1459.05,1515.45,56.4,54.3,,56.4,,0,
VEH-0263,32,Final Assembly,TRUE,1515.45,1553.33,37.88,36.8,,37.88,PASS,0,
VEH-0263,33,Final Assembly,TRUE,1553.33,1586.88,33.55,32.6,45.21,33.55,,0,
VEH-0263,34,Final Assembly,TRUE,1586.88,1660.09,73.21,68,,73.21,,0,
VEH-0263,35,Final Assembly,TRUE,1660.09,1731.68,71.59,68.6,,71.59,,0,
VEH-0263,36,Final Assembly,TRUE,1731.68,1792.09,60.41,62.3,44.12,60.41,,0,
VEH-0263,37,Final Assembly,TRUE,1792.09,1832.43,40.34,42.2,,40.34,,0,
VEH-0263,38,Final Assembly,TRUE,1832.43,1867.27,34.84,33.9,,34.84,,0,
VEH-0263,39,Final Assembly,FALSE,1867.27,1921.8,,57.4,,54.53,,0,
VEH-0263,40,Final Assembly,TRUE,1921.8,1971.98,50.18,47.6,,50.18,,0,
VEH-0264,1,Body,FALSE,0,47.98,,45,,47.98,,0,
VEH-0264,2,Body,FALSE,47.98,117,,68,,69.02,,0,
VEH-0264,3,Body,FALSE,117,179.81,,59.3,,62.81,,0,
VEH-0264,4,Body,TRUE,179.81,232.5,52.69,53.9,,52.69,,0,
VEH-0264,5,Body,TRUE,232.5,267.28,34.78,36.2,,34.78,PASS,0,
VEH-0264,6,Body,FALSE,267.28,307.01,,36.2,,39.73,,0,
VEH-0264,7,Body,FALSE,307.01,339.02,,32.3,,32.01,,0,
VEH-0264,8,Body,FALSE,339.02,418.53,,64.6,,79.51,,0,
VEH-0264,10,Body,TRUE,468.2,524.97,56.77,58.3,,56.77,,0,
VEH-0264,11,Body,TRUE,524.97,558.68,33.71,30.8,,33.71,PASS,0,
VEH-0264,12,Body,TRUE,558.68,629.07,70.39,68.8,,70.39,,0,
VEH-0264,14,Body,TRUE,692.28,727.6,35.32,38.5,44.38,35.32,,0,
VEH-0264,16,Paint,FALSE,769.13,806.34,,37.3,,37.21,,0,
VEH-0264,17,Paint,TRUE,806.34,848.42,42.08,42.2,,42.08,,0,
VEH-0264,18,Paint,FALSE,848.42,902.43,,51,,54.01,,0,
VEH-0264,19,Paint,TRUE,902.43,952.68,50.25,47.3,43.05,50.25,,0,
VEH-0264,20,Paint,TRUE,952.68,995.17,42.49,41.6,,42.49,,0,
VEH-0264,21,Paint,TRUE,995.17,1054.46,59.29,54.5,,59.29,,0,
VEH-0264,23,Final Assembly,TRUE,1088.92,1129.84,40.92,41.7,,40.92,,0,
VEH-0264,24,Final Assembly,TRUE,1129.84,1174.6,44.76,44.7,,44.76,,0,
VEH-0264,25,Final Assembly,TRUE,1174.6,1224.47,49.87,48.2,,49.87,,0,
VEH-0264,27,Final Assembly,TRUE,1281.49,1313.58,32.09,38,45.32,32.09,,0,
VEH-0264,28,Final Assembly,FALSE,1313.58,1367.13,,50.6,,53.55,,0,
VEH-0264,29,Final Assembly,TRUE,1367.13,1419.99,52.86,53.7,44.08,52.86,,0,
VEH-0264,30,Final Assembly,TRUE,1419.99,1451.62,31.63,31.9,,31.63,,0,
VEH-0264,31,Final Assembly,TRUE,1451.62,1510.25,58.63,54.3,,58.63,,0,
VEH-0264,33,Final Assembly,TRUE,1545.83,1579.36,33.53,32.6,43.27,33.53,,0,
VEH-0264,34,Final Assembly,TRUE,1579.36,1643.6,64.24,68,,64.24,,0,
VEH-0264,35,Final Assembly,TRUE,1643.6,1715.1,71.5,68.6,,71.5,,0,
VEH-0264,36,Final Assembly,TRUE,1715.1,1782.5,67.4,62.3,46.33,67.4,,0,
VEH-0264,37,Final Assembly,TRUE,1782.5,1820.37,37.87,42.2,,37.87,,0,
VEH-0264,38,Final Assembly,TRUE,1820.37,1853.56,33.19,33.9,,33.19,,0,
VEH-0264,39,Final Assembly,FALSE,1853.56,1911.65,,57.4,,58.09,,0,
VEH-0264,40,Final Assembly,TRUE,1911.65,1959.39,47.74,47.6,,47.74,,0,
VEH-0265,1,Body,FALSE,0,41.05,,45,,41.05,,0,
VEH-0265,2,Body,FALSE,41.05,110.11,,68,,69.06,,0,
VEH-0265,3,Body,FALSE,110.11,160.96,,59.3,,50.85,,0,
VEH-0265,4,Body,TRUE,160.96,214.08,53.12,53.9,,53.12,,0,
VEH-0265,5,Body,TRUE,214.08,251.94,37.86,36.2,,37.86,PASS,0,
VEH-0265,6,Body,FALSE,251.94,286.22,,36.2,,34.28,,0,
VEH-0265,7,Body,FALSE,286.22,319.67,,32.3,,33.45,,0,
VEH-0265,8,Body,FALSE,319.67,402.22,,64.6,,82.55,,0,
VEH-0265,10,Body,TRUE,447.29,505.15,57.86,58.3,,57.86,,0,
VEH-0265,12,Body,TRUE,531.52,599.91,68.39,68.8,,68.39,,0,
VEH-0265,14,Body,TRUE,663.19,705.4,42.21,38.5,45.43,42.21,,0,
VEH-0265,16,Paint,FALSE,741.12,781.15,,37.3,,40.03,,0,
VEH-0265,17,Paint,TRUE,781.15,819.56,38.41,42.2,,38.41,,0,
VEH-0265,18,Paint,FALSE,819.56,867.43,,51,,47.87,,0,
VEH-0265,19,Paint,TRUE,867.43,909.3,41.87,47.3,47.7,41.87,,0,
VEH-0265,20,Paint,TRUE,909.3,951.59,42.29,41.6,,42.29,,0,
VEH-0265,21,Paint,TRUE,951.59,1007.89,56.3,54.5,,56.3,,0,
VEH-0265,22,Paint,TRUE,1007.89,1044.03,36.14,35.6,,36.14,PASS,0,
VEH-0265,23,Final Assembly,TRUE,1044.03,1086.93,42.9,41.7,,42.9,,0,
VEH-0265,24,Final Assembly,TRUE,1086.93,1131.8,44.87,44.7,,44.87,,0,
VEH-0265,25,Final Assembly,TRUE,1131.8,1180.65,48.85,48.2,,48.85,,0,
VEH-0265,27,Final Assembly,TRUE,1242.38,1279.22,36.84,38,44.93,36.84,,0,
VEH-0265,28,Final Assembly,FALSE,1279.22,1330.51,,50.6,,51.29,,0,
VEH-0265,29,Final Assembly,TRUE,1330.51,1384.51,54,53.7,42.78,54,,0,
VEH-0265,30,Final Assembly,TRUE,1384.51,1414.27,29.76,31.9,,29.76,,0,
VEH-0265,31,Final Assembly,TRUE,1414.27,1471.5,57.23,54.3,,57.23,,0,
VEH-0265,33,Final Assembly,TRUE,1507.74,1541.29,33.55,32.6,43.36,33.55,,0,
VEH-0265,34,Final Assembly,TRUE,1541.29,1604.28,62.99,68,,62.99,,0,
VEH-0265,35,Final Assembly,TRUE,1604.28,1669.99,65.71,68.6,,65.71,,0,
VEH-0265,36,Final Assembly,TRUE,1669.99,1731.6,61.61,62.3,44,61.61,,0,
VEH-0265,37,Final Assembly,TRUE,1731.6,1776.53,44.93,42.2,,44.93,,0,
VEH-0265,38,Final Assembly,TRUE,1776.53,1810.74,34.21,33.9,,34.21,,0,
VEH-0265,39,Final Assembly,FALSE,1810.74,1873.45,,57.4,,62.71,,0,
VEH-0265,40,Final Assembly,TRUE,1873.45,1922.01,48.56,47.6,,48.56,,0,
VEH-0266,1,Body,FALSE,0,39.57,,45,,39.57,,0,
VEH-0266,2,Body,FALSE,39.57,108.08,,68,,68.51,,0,
VEH-0266,3,Body,FALSE,108.08,165.56,,59.3,,57.48,,0,
VEH-0266,4,Body,TRUE,165.56,221.1,55.54,53.9,,55.54,,0,
VEH-0266,5,Body,TRUE,221.1,258.66,37.56,36.2,,37.56,PASS,0,
VEH-0266,6,Body,FALSE,258.66,295.57,,36.2,,36.91,,0,
VEH-0266,7,Body,FALSE,295.57,327.35,,32.3,,31.78,,0,
VEH-0266,8,Body,FALSE,327.35,407.58,,64.6,,80.23,,0,
VEH-0266,10,Body,TRUE,461.16,519.39,58.23,58.3,,58.23,,0,
VEH-0266,12,Body,TRUE,548.98,612.75,63.77,68.8,,63.77,,0,
VEH-0266,14,Body,TRUE,677.84,718.84,41,38.5,45.07,41,,0,
VEH-0266,16,Paint,FALSE,755.74,790.42,,37.3,,34.68,,0,
VEH-0266,17,Paint,TRUE,790.42,832.54,42.12,42.2,,42.12,,0,
VEH-0266,18,Paint,FALSE,832.54,884.46,,51,,51.92,,0,
VEH-0266,19,Paint,TRUE,884.46,927.47,43.01,47.3,46.6,43.01,,0,
VEH-0266,20,Paint,TRUE,927.47,967.59,40.12,41.6,,40.12,,0,
VEH-0266,21,Paint,TRUE,967.59,1021.55,53.96,54.5,,53.96,,0,
VEH-0266,22,Paint,TRUE,1021.55,1058.21,36.66,35.6,,36.66,PASS,0,
VEH-0266,23,Final Assembly,TRUE,1058.21,1099.89,41.68,41.7,,41.68,,0,
VEH-0266,24,Final Assembly,TRUE,1099.89,1147.73,47.84,44.7,,47.84,,0,
VEH-0266,25,Final Assembly,TRUE,1147.73,1197.45,49.72,48.2,,49.72,,0,
VEH-0266,27,Final Assembly,TRUE,1258.39,1290.46,32.07,38,46.49,32.07,,0,
VEH-0266,28,Final Assembly,FALSE,1290.46,1338.08,,50.6,,47.62,,0,
VEH-0266,29,Final Assembly,TRUE,1338.08,1394.07,55.99,53.7,45.74,55.99,,0,
VEH-0266,30,Final Assembly,TRUE,1394.07,1425.65,31.58,31.9,,31.58,,0,
VEH-0266,31,Final Assembly,TRUE,1425.65,1482.53,56.88,54.3,,56.88,,0,
VEH-0266,32,Final Assembly,TRUE,1482.53,1520.29,37.76,36.8,,37.76,PASS,0,
VEH-0266,33,Final Assembly,TRUE,1520.29,1553.43,33.14,32.6,42.43,33.14,,0,
VEH-0266,34,Final Assembly,TRUE,1553.43,1621.57,68.14,68,,68.14,,0,
VEH-0266,35,Final Assembly,TRUE,1621.57,1685.91,64.34,68.6,,64.34,,0,
VEH-0266,36,Final Assembly,TRUE,1685.91,1744.79,58.88,62.3,44.46,58.88,,0,
VEH-0266,37,Final Assembly,TRUE,1744.79,1790.08,45.29,42.2,,45.29,,0,
VEH-0266,38,Final Assembly,TRUE,1790.08,1824.6,34.52,33.9,,34.52,,0,
VEH-0266,39,Final Assembly,FALSE,1824.6,1883.24,,57.4,,58.64,,0,
VEH-0266,40,Final Assembly,TRUE,1883.24,1932.67,49.43,47.6,,49.43,,0,
VEH-0267,1,Body,FALSE,0,45.49,,45,,45.49,,0,
VEH-0267,2,Body,FALSE,45.49,113.89,,68,,68.4,,0,
VEH-0267,3,Body,FALSE,113.89,175.4,,59.3,,61.51,,0,
VEH-0267,4,Body,TRUE,175.4,231.73,56.33,53.9,,56.33,,0,
VEH-0267,5,Body,TRUE,231.73,269.19,37.46,36.2,,37.46,PASS,0,
VEH-0267,6,Body,FALSE,269.19,301.58,,36.2,,32.39,,0,
VEH-0267,7,Body,FALSE,301.58,335.8,,32.3,,34.22,,0,
VEH-0267,8,Body,FALSE,335.8,419.55,,64.6,,83.75,,0,
VEH-0267,10,Body,TRUE,472.25,531.24,58.99,58.3,,58.99,,0,
VEH-0267,11,Body,TRUE,531.24,560.67,29.43,30.8,,29.43,PASS,0,
VEH-0267,12,Body,TRUE,560.67,622.77,62.1,68.8,,62.1,,0,
VEH-0267,13,Body,TRUE,622.77,683.73,60.96,63.3,44.19,60.96,PASS,0,
VEH-0267,14,Body,TRUE,683.73,721.55,37.82,38.5,43.56,37.82,,0,
VEH-0267,16,Paint,FALSE,757.49,794.77,,37.3,,37.28,,0,
VEH-0267,17,Paint,TRUE,794.77,835.34,40.57,42.2,,40.57,,0,
VEH-0267,18,Paint,FALSE,835.34,887.73,,51,,52.39,,0,
VEH-0267,19,Paint,TRUE,887.73,936.64,48.91,47.3,48.57,48.91,,0,
VEH-0267,20,Paint,TRUE,936.64,980.58,43.94,41.6,,43.94,,0,
VEH-0267,21,Paint,TRUE,980.58,1035.74,55.16,54.5,,55.16,,0,
VEH-0267,23,Final Assembly,TRUE,1070.24,1112.55,42.31,41.7,,42.31,,0,
VEH-0267,24,Final Assembly,TRUE,1112.55,1157.98,45.43,44.7,,45.43,,0,
VEH-0267,25,Final Assembly,TRUE,1157.98,1204.94,46.96,48.2,,46.96,,0,
VEH-0267,26,Final Assembly,TRUE,1204.94,1268.75,63.81,61.4,,63.81,PASS,0,
VEH-0267,27,Final Assembly,TRUE,1268.75,1304.09,35.34,38,44.63,35.34,,0,
VEH-0267,28,Final Assembly,FALSE,1304.09,1356.1,,50.6,,52.01,,0,
VEH-0267,29,Final Assembly,TRUE,1356.1,1409.03,52.93,53.7,44.69,52.93,,0,
VEH-0267,30,Final Assembly,TRUE,1409.03,1440.71,31.68,31.9,,31.68,,0,
VEH-0267,31,Final Assembly,TRUE,1440.71,1492.75,52.04,54.3,,52.04,,0,
VEH-0267,32,Final Assembly,TRUE,1492.75,1531.71,38.96,36.8,,38.96,PASS,0,
VEH-0267,33,Final Assembly,TRUE,1531.71,1562.65,30.94,32.6,45.48,30.94,,0,
VEH-0267,34,Final Assembly,TRUE,1562.65,1632.06,69.41,68,,69.41,,0,
VEH-0267,35,Final Assembly,TRUE,1632.06,1697.41,65.35,68.6,,65.35,,0,
VEH-0267,36,Final Assembly,TRUE,1697.41,1759.94,62.53,62.3,43.64,62.53,,0,
VEH-0267,37,Final Assembly,TRUE,1759.94,1805.08,45.14,42.2,,45.14,,0,
VEH-0267,38,Final Assembly,TRUE,1805.08,1837.04,31.96,33.9,,31.96,,0,
VEH-0267,39,Final Assembly,FALSE,1837.04,1892.56,,57.4,,55.52,,0,
VEH-0267,40,Final Assembly,TRUE,1892.56,1937.25,44.69,47.6,,44.69,,0,
VEH-0268,1,Body,FALSE,0,41.95,,45,,41.95,,0,
VEH-0268,2,Body,FALSE,41.95,108.22,,68,,66.27,,0,
VEH-0268,3,Body,FALSE,108.22,170.83,,59.3,,62.61,,0,
VEH-0268,4,Body,TRUE,170.83,225.69,54.86,53.9,,54.86,,0,
VEH-0268,5,Body,TRUE,225.69,261.99,36.3,36.2,,36.3,PASS,0,
VEH-0268,6,Body,FALSE,261.99,297.73,,36.2,,35.74,,0,
VEH-0268,7,Body,FALSE,297.73,332.07,,32.3,,34.34,,0,
VEH-0268,8,Body,FALSE,332.07,405.16,,64.6,,73.09,,0,
VEH-0268,10,Body,TRUE,459.95,518.06,58.11,58.3,,58.11,,0,
VEH-0268,11,Body,TRUE,518.06,546.93,28.87,30.8,,28.87,PASS,0,
VEH-0268,12,Body,TRUE,546.93,621.29,74.36,68.8,,74.36,,0,
VEH-0268,14,Body,TRUE,676.06,715.58,39.52,38.5,43.54,39.52,,0,
VEH-0268,16,Paint,FALSE,753.4,790.28,,37.3,,36.88,,0,
VEH-0268,17,Paint,TRUE,790.28,834.56,44.28,42.2,,44.28,,0,
VEH-0268,18,Paint,FALSE,834.56,894.52,,51,,59.96,,0,
VEH-0268,19,Paint,TRUE,894.52,942.62,48.1,47.3,45.91,48.1,,0,
VEH-0268,20,Paint,TRUE,942.62,982.19,39.57,41.6,,39.57,,0,
VEH-0268,21,Paint,TRUE,982.19,1037.28,55.09,54.5,,55.09,,0,
VEH-0268,23,Final Assembly,TRUE,1072.22,1115.55,43.33,41.7,,43.33,,0,
VEH-0268,24,Final Assembly,TRUE,1115.55,1157.06,41.51,44.7,,41.51,,0,
VEH-0268,25,Final Assembly,TRUE,1157.06,1202.67,45.61,48.2,,45.61,,0,
VEH-0268,26,Final Assembly,TRUE,1202.67,1267.69,65.02,61.4,,65.02,PASS,0,
VEH-0268,27,Final Assembly,TRUE,1267.69,1306.09,38.4,38,46.99,38.4,,0,
VEH-0268,28,Final Assembly,FALSE,1306.09,1357.61,,50.6,,51.52,,0,
VEH-0268,29,Final Assembly,TRUE,1357.61,1412.68,55.07,53.7,44.54,55.07,,0,
VEH-0268,30,Final Assembly,TRUE,1412.68,1444.27,31.59,31.9,,31.59,,0,
VEH-0268,31,Final Assembly,TRUE,1444.27,1501.18,56.91,54.3,,56.91,,0,
VEH-0268,32,Final Assembly,TRUE,1501.18,1537.72,36.54,36.8,,36.54,PASS,0,
VEH-0268,33,Final Assembly,TRUE,1537.72,1572.25,34.53,32.6,44.84,34.53,,0,
VEH-0268,34,Final Assembly,TRUE,1572.25,1636.24,63.99,68,,63.99,,0,
VEH-0268,35,Final Assembly,TRUE,1636.24,1700.48,64.24,68.6,,64.24,,0,
VEH-0268,36,Final Assembly,TRUE,1700.48,1762.24,61.76,62.3,46.37,61.76,,0,
VEH-0268,37,Final Assembly,TRUE,1762.24,1803.04,40.8,42.2,,40.8,,0,
VEH-0268,38,Final Assembly,TRUE,1803.04,1838.18,35.14,33.9,,35.14,,0,
VEH-0268,39,Final Assembly,FALSE,1838.18,1895.87,,57.4,,57.69,,0,
VEH-0268,40,Final Assembly,TRUE,1895.87,1944.91,49.04,47.6,,49.04,,0,
VEH-0269,1,Body,FALSE,0,42.81,,45,,42.81,,0,
VEH-0269,2,Body,FALSE,42.81,113.39,,68,,70.58,,0,
VEH-0269,3,Body,FALSE,113.39,171.37,,59.3,,57.98,,0,
VEH-0269,4,Body,TRUE,171.37,225.05,53.68,53.9,,53.68,,0,
VEH-0269,5,Body,TRUE,225.05,260.52,35.47,36.2,,35.47,PASS,0,
VEH-0269,6,Body,FALSE,260.52,295.24,,36.2,,34.72,,0,
VEH-0269,7,Body,FALSE,295.24,328.71,,32.3,,33.47,,0,
VEH-0269,8,Body,FALSE,328.71,406.6,,64.6,,77.89,,0,
VEH-0269,10,Body,TRUE,456.72,516.63,59.91,58.3,,59.91,,0,
VEH-0269,11,Body,TRUE,516.63,545.57,28.94,30.8,,28.94,PASS,0,
VEH-0269,12,Body,TRUE,545.57,610.4,64.83,68.8,,64.83,,0,
VEH-0269,14,Body,TRUE,677.48,711.51,34.03,38.5,45.93,34.03,,0,
VEH-0269,15,Body,FALSE,711.51,748.24,,37.3,,36.73,PASS,0,
VEH-0269,16,Paint,FALSE,748.24,785.14,,37.3,,36.9,,0,
VEH-0269,17,Paint,TRUE,785.14,826.68,41.54,42.2,,41.54,,0,
VEH-0269,18,Paint,FALSE,826.68,878.27,,51,,51.59,,0,
VEH-0269,19,Paint,TRUE,878.27,923.79,45.52,47.3,47.21,45.52,,0,
VEH-0269,20,Paint,TRUE,923.79,962.32,38.53,41.6,,38.53,,0,
VEH-0269,21,Paint,TRUE,962.32,1018.03,55.71,54.5,,55.71,,0,
VEH-0269,22,Paint,TRUE,1018.03,1054.77,36.74,35.6,,36.74,PASS,0,
VEH-0269,23,Final Assembly,TRUE,1054.77,1094.88,40.11,41.7,,40.11,,0,
VEH-0269,24,Final Assembly,TRUE,1094.88,1137.29,42.41,44.7,,42.41,,0,
VEH-0269,25,Final Assembly,TRUE,1137.29,1187.94,50.65,48.2,,50.65,,0,
VEH-0269,27,Final Assembly,TRUE,1246.3,1283.15,36.85,38,46.33,36.85,,0,
VEH-0269,28,Final Assembly,FALSE,1283.15,1333.84,,50.6,,50.69,,0,
VEH-0269,29,Final Assembly,TRUE,1333.84,1382.71,48.87,53.7,47.62,48.87,,0,
VEH-0269,30,Final Assembly,TRUE,1382.71,1413.77,31.06,31.9,,31.06,,0,
VEH-0269,31,Final Assembly,TRUE,1413.77,1466.98,53.21,54.3,,53.21,,0,
VEH-0269,33,Final Assembly,TRUE,1504.25,1537.87,33.62,32.6,47.94,33.62,,0,
VEH-0269,34,Final Assembly,TRUE,1537.87,1600.23,62.36,68,,62.36,,0,
VEH-0269,35,Final Assembly,TRUE,1600.23,1671.66,71.43,68.6,,71.43,,0,
VEH-0269,36,Final Assembly,TRUE,1671.66,1736.28,64.62,62.3,44.79,64.62,,0,
VEH-0269,37,Final Assembly,TRUE,1736.28,1780.14,43.86,42.2,,43.86,,0,
VEH-0269,38,Final Assembly,TRUE,1780.14,1815.63,35.49,33.9,,35.49,,0,
VEH-0269,39,Final Assembly,FALSE,1815.63,1869.06,,57.4,,53.43,,0,
VEH-0269,40,Final Assembly,TRUE,1869.06,1920.82,51.76,47.6,,51.76,,0,
VEH-0270,1,Body,FALSE,0,41.49,,45,,41.49,,0,
VEH-0270,2,Body,FALSE,41.49,104.52,,68,,63.03,,0,
VEH-0270,3,Body,FALSE,104.52,164.19,,59.3,,59.67,,0,
VEH-0270,4,Body,TRUE,164.19,218.1,53.91,53.9,,53.91,,0,
VEH-0270,5,Body,TRUE,218.1,252.93,34.83,36.2,,34.83,PASS,0,
VEH-0270,6,Body,FALSE,252.93,292.53,,36.2,,39.6,,0,
VEH-0270,7,Body,FALSE,292.53,324.82,,32.3,,32.29,,0,
VEH-0270,8,Body,FALSE,324.82,406.42,,64.6,,81.6,,0,
VEH-0270,10,Body,TRUE,462.93,526.37,63.44,58.3,,63.44,,0,
VEH-0270,11,Body,TRUE,526.37,555.31,28.94,30.8,,28.94,PASS,0,
VEH-0270,12,Body,TRUE,555.31,618.06,62.75,68.8,,62.75,,0,
VEH-0270,13,Body,TRUE,618.06,686.83,68.77,63.3,45.87,68.77,PASS,0,
VEH-0270,14,Body,TRUE,686.83,725.57,38.74,38.5,44.8,38.74,,0,
VEH-0270,16,Paint,FALSE,762.29,801.19,,37.3,,38.9,,0,
VEH-0270,17,Paint,TRUE,801.19,840.34,39.15,42.2,,39.15,,0,
VEH-0270,18,Paint,FALSE,840.34,892.56,,51,,52.22,,0,
VEH-0270,19,Paint,TRUE,892.56,942.29,49.73,47.3,46.11,49.73,,0,
VEH-0270,20,Paint,TRUE,942.29,983.74,41.45,41.6,,41.45,,0,
VEH-0270,21,Paint,TRUE,983.74,1038.23,54.49,54.5,,54.49,,0,
VEH-0270,22,Paint,TRUE,1038.23,1076.12,37.89,35.6,,37.89,PASS,0,
VEH-0270,23,Final Assembly,TRUE,1076.12,1119.04,42.92,41.7,,42.92,,0,
VEH-0270,24,Final Assembly,TRUE,1119.04,1167.67,48.63,44.7,,48.63,,0,
VEH-0270,25,Final Assembly,TRUE,1167.67,1211.67,44,48.2,,44,,0,
VEH-0270,27,Final Assembly,TRUE,1275.85,1312.31,36.46,38,44.89,36.46,,0,
VEH-0270,28,Final Assembly,FALSE,1312.31,1366.39,,50.6,,54.08,,0,
VEH-0270,29,Final Assembly,TRUE,1366.39,1417.39,51,53.7,48.17,51,,0,
VEH-0270,30,Final Assembly,TRUE,1417.39,1451.05,33.66,31.9,,33.66,,0,
VEH-0270,31,Final Assembly,TRUE,1451.05,1506.92,55.87,54.3,,55.87,,0,
VEH-0270,32,Final Assembly,TRUE,1506.92,1542.01,35.09,36.8,,35.09,PASS,0,
VEH-0270,33,Final Assembly,TRUE,1542.01,1574.32,32.31,32.6,44.46,32.31,,0,
VEH-0270,34,Final Assembly,TRUE,1574.32,1638.13,63.81,68,,63.81,,0,
VEH-0270,35,Final Assembly,TRUE,1638.13,1710.48,72.35,68.6,,72.35,,0,
VEH-0270,36,Final Assembly,TRUE,1710.48,1771.52,61.04,62.3,44.74,61.04,,0,
VEH-0270,37,Final Assembly,TRUE,1771.52,1813.46,41.94,42.2,,41.94,,0,
VEH-0270,38,Final Assembly,TRUE,1813.46,1847,33.54,33.9,,33.54,,0,
